order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
1533583386,40902,2023-08-28 20:27:00,2023-08-28 20:24:00,-3,4.03,On Time,
7750989397,42583,2024-01-07 01:20:00,2024-01-07 01:24:00,4,2.23,On Time,Traffic
4434816229,17469,2023-09-14 07:10:00,2023-09-14 07:05:00,-5,4.05,On Time,
6896732047,29664,2024-04-18 18:08:00,2024-04-18 18:06:00,-2,4.18,On Time,
4740837071,70,2023-11-01 15:42:00,2023-11-01 15:47:00,5,4.31,On Time,Traffic
6649631729,9599,2024-09-30 09:39:00,2024-09-30 09:38:00,-1,0.86,On Time,
5351526726,18337,2023-03-28 19:08:00,2023-03-28 19:04:00,-4,2.79,On Time,
1506082041,80462,2023-05-04 08:00:00,2023-05-04 07:57:00,-3,1.04,On Time,
1023260165,93967,2024-02-16 19:23:00,2024-02-16 19:23:00,0,3.36,On Time,
8257032403,71946,2024-09-18 21:34:00,2024-09-18 21:37:00,3,2.03,On Time,Traffic
7216524192,79713,2024-09-01 16:33:00,2024-09-01 16:30:00,-3,3.33,On Time,
8619795820,68794,2024-09-04 09:30:00,2024-09-04 09:51:00,21,4.22,Significantly Delayed,Traffic
6494708839,36208,2023-06-18 16:18:00,2023-06-18 16:19:00,1,4.68,On Time,Traffic
9859249765,19900,2024-05-13 14:10:00,2024-05-13 14:07:00,-3,4.49,On Time,
3528020011,32566,2023-11-12 12:01:00,2023-11-12 12:04:00,3,2.96,On Time,Traffic
5937934264,41221,2024-09-11 19:35:00,2024-09-11 19:50:00,15,1.83,Slightly Delayed,Traffic
2976477423,2591,2023-08-17 07:47:00,2023-08-17 07:47:00,0,2.26,On Time,
1002438039,52508,2024-02-17 03:44:00,2024-02-17 03:43:00,-1,1.4,On Time,
2571163022,59402,2024-02-06 22:20:00,2024-02-06 22:34:00,14,4.14,Slightly Delayed,Traffic
6850221497,43013,2024-07-21 22:52:00,2024-07-21 22:47:00,-5,3.02,On Time,
4706569127,74560,2023-07-27 18:51:00,2023-07-27 18:56:00,5,4.56,On Time,Traffic
8168261752,18998,2024-04-22 06:30:00,2024-04-22 06:53:00,23,2.24,Significantly Delayed,Traffic
5828325906,34564,2023-12-04 11:59:00,2023-12-04 11:57:00,-2,4.29,On Time,
5012271549,31783,2024-09-21 10:19:00,2024-09-21 10:47:00,28,2.59,Significantly Delayed,Traffic
8110316958,29001,2024-01-30 19:48:00,2024-01-30 19:45:00,-3,1.73,On Time,
3190808443,42099,2024-01-10 09:00:00,2024-01-10 08:56:00,-4,0.54,On Time,
7175472728,95658,2023-09-12 12:01:00,2023-09-12 12:01:00,0,4.77,On Time,
6011117738,8264,2024-01-07 11:01:00,2024-01-07 11:04:00,3,1.47,On Time,Traffic
5592928753,96131,2024-08-23 20:59:00,2024-08-23 21:10:00,11,3.13,Slightly Delayed,Traffic
3952040848,16761,2024-05-09 00:41:00,2024-05-09 00:39:00,-2,4.44,On Time,
7026479520,82300,2024-07-17 22:17:00,2024-07-17 22:19:00,2,3.2,On Time,Traffic
6572695161,11353,2024-03-18 08:32:00,2024-03-18 08:32:00,0,0.88,On Time,
9090769419,45133,2024-09-02 03:29:00,2024-09-02 03:25:00,-4,2.74,On Time,
5979489110,8681,2023-09-07 08:03:00,2023-09-07 08:05:00,2,1.9,On Time,Traffic
964698323,88842,2024-09-30 23:34:00,2024-09-30 23:39:00,5,2.87,On Time,Traffic
2304242664,76144,2024-03-21 08:47:00,2024-03-21 08:47:00,0,2.7,On Time,
2483843748,62504,2023-05-24 09:35:00,2023-05-24 09:38:00,3,0.78,On Time,Traffic
2560588609,48964,2024-06-21 01:35:00,2024-06-21 01:36:00,1,1.87,On Time,Traffic
9268920928,26193,2023-07-05 12:44:00,2023-07-05 12:48:00,4,1.7,On Time,Traffic
9554019312,24936,2023-09-08 02:10:00,2023-09-08 02:05:00,-5,3.54,On Time,
3749174258,32618,2024-02-13 07:59:00,2024-02-13 08:10:00,11,2.28,Slightly Delayed,Traffic
3947164241,82928,2024-11-04 20:43:00,2024-11-04 20:47:00,4,3.26,On Time,Traffic
487327038,84314,2023-10-05 00:41:00,2023-10-05 00:44:00,3,1.42,On Time,Traffic
8830321199,6336,2024-08-10 06:17:00,2024-08-10 06:32:00,15,1.29,Slightly Delayed,Traffic
3811318591,44363,2023-07-07 13:10:00,2023-07-07 13:08:00,-2,4.0,On Time,
6795601573,52656,2023-12-13 02:49:00,2023-12-13 02:45:00,-4,3.02,On Time,
2348495717,80421,2023-06-27 01:11:00,2023-06-27 01:11:00,0,3.49,On Time,
9505736584,32176,2024-06-04 05:50:00,2024-06-04 06:08:00,18,2.92,Significantly Delayed,Traffic
1857227304,24481,2024-03-19 08:01:00,2024-03-19 08:05:00,4,3.14,On Time,Traffic
5506485302,21250,2023-05-19 06:53:00,2023-05-19 06:48:00,-5,2.4,On Time,
6074837981,2837,2024-04-20 13:08:00,2024-04-20 13:06:00,-2,3.59,On Time,
4150569633,40413,2023-10-29 11:37:00,2023-10-29 12:01:00,24,3.71,Significantly Delayed,Traffic
609838437,34363,2023-12-13 05:18:00,2023-12-13 05:13:00,-5,1.66,On Time,
5229657139,96161,2023-10-03 12:08:00,2023-10-03 12:21:00,13,2.36,Slightly Delayed,Traffic
2589639350,90443,2023-08-01 11:06:00,2023-08-01 11:03:00,-3,3.06,On Time,
7656948165,8275,2023-06-07 10:41:00,2023-06-07 10:54:00,13,2.72,Slightly Delayed,Traffic
1806563605,16607,2023-12-24 00:41:00,2023-12-24 00:45:00,4,2.11,On Time,Traffic
359819834,70910,2023-12-27 12:56:00,2023-12-27 13:25:00,29,1.31,Significantly Delayed,Traffic
1908423841,62488,2023-10-28 05:07:00,2023-10-28 05:08:00,1,1.43,On Time,Traffic
299859815,62089,2024-01-16 03:03:00,2024-01-16 03:13:00,10,4.11,Slightly Delayed,Traffic
923659418,24003,2023-04-16 13:32:00,2023-04-16 13:33:00,1,2.11,On Time,Traffic
3560625119,64562,2023-05-13 20:04:00,2023-05-13 20:14:00,10,2.61,Slightly Delayed,Traffic
7111490680,9546,2024-01-24 19:29:00,2024-01-24 19:37:00,8,1.85,Slightly Delayed,Traffic
5766981431,55608,2024-01-14 04:42:00,2024-01-14 04:47:00,5,4.34,On Time,Traffic
8609945311,66475,2024-05-03 10:10:00,2024-05-03 10:07:00,-3,3.22,On Time,
1691260635,74826,2024-06-17 10:35:00,2024-06-17 10:39:00,4,3.43,On Time,Traffic
8742091504,69967,2023-07-03 23:41:00,2023-07-03 23:54:00,13,3.54,Slightly Delayed,Traffic
1997833025,77103,2023-07-28 23:39:00,2023-07-28 23:37:00,-2,2.37,On Time,
3588296877,73215,2024-08-13 08:19:00,2024-08-13 08:44:00,25,3.92,Significantly Delayed,Traffic
2404804990,38923,2023-12-24 12:50:00,2023-12-24 12:59:00,9,3.6,Slightly Delayed,Traffic
8091385479,66240,2024-04-09 15:31:00,2024-04-09 15:36:00,5,1.44,On Time,Traffic
7133174424,63462,2023-06-22 03:42:00,2023-06-22 03:43:00,1,1.38,On Time,Traffic
6110446321,60577,2024-10-27 02:11:00,2024-10-27 02:14:00,3,4.49,On Time,Traffic
6964586050,40358,2024-08-04 18:49:00,2024-08-04 18:45:00,-4,2.19,On Time,
2351986014,34744,2023-04-21 13:04:00,2023-04-21 13:16:00,12,1.66,Slightly Delayed,Traffic
352569720,23236,2023-06-23 00:39:00,2023-06-23 00:34:00,-5,4.29,On Time,
1235280275,90779,2023-08-09 22:57:00,2023-08-09 22:58:00,1,1.62,On Time,Traffic
9399859705,31133,2023-10-29 01:29:00,2023-10-29 01:24:00,-5,1.12,On Time,
7530379037,79485,2024-08-02 19:58:00,2024-08-02 20:03:00,5,4.3,On Time,Traffic
5952886441,23150,2024-03-12 11:39:00,2024-03-12 11:37:00,-2,3.27,On Time,
5815833211,78640,2024-02-08 19:27:00,2024-02-08 19:27:00,0,4.11,On Time,
7307394687,28767,2024-05-01 11:04:00,2024-05-01 10:59:00,-5,4.97,On Time,
6033014029,31624,2024-10-21 14:09:00,2024-10-21 14:20:00,11,2.16,Slightly Delayed,Traffic
1409944718,92890,2023-08-19 14:25:00,2023-08-19 14:28:00,3,4.11,On Time,Traffic
1811382200,97252,2023-08-25 19:20:00,2023-08-25 19:16:00,-4,1.62,On Time,
4485391413,91131,2023-12-21 09:15:00,2023-12-21 09:19:00,4,3.19,On Time,Traffic
4076279641,25713,2023-07-12 17:35:00,2023-07-12 17:43:00,8,3.35,Slightly Delayed,Traffic
2965387566,57502,2023-08-16 11:55:00,2023-08-16 12:00:00,5,3.9,On Time,Traffic
9397774189,38813,2023-06-28 08:29:00,2023-06-28 08:26:00,-3,3.57,On Time,
1437159967,69843,2024-06-07 01:59:00,2024-06-07 01:58:00,-1,0.58,On Time,
8397785448,99345,2024-09-04 03:11:00,2024-09-04 03:15:00,4,1.34,On Time,Traffic
2778606949,16105,2024-10-13 14:09:00,2024-10-13 14:09:00,0,2.56,On Time,
1774096863,51118,2023-06-13 05:47:00,2023-06-13 05:47:00,0,3.85,On Time,
1497256618,24651,2023-04-26 23:38:00,2023-04-26 23:41:00,3,3.64,On Time,Traffic
734095510,6790,2024-06-03 21:44:00,2024-06-03 21:47:00,3,4.78,On Time,Traffic
5755859055,8522,2024-10-30 14:37:00,2024-10-30 14:54:00,17,1.07,Significantly Delayed,Traffic
5840290569,92356,2023-09-18 04:09:00,2023-09-18 04:08:00,-1,4.15,On Time,
8200985533,92929,2024-01-08 07:39:00,2024-01-08 07:36:00,-3,4.54,On Time,
3255590064,88039,2023-04-21 04:51:00,2023-04-21 04:54:00,3,0.57,On Time,Traffic
4258404747,91951,2024-10-11 02:30:00,2024-10-11 02:29:00,-1,1.33,On Time,
2455161115,23471,2024-01-29 09:17:00,2024-01-29 09:17:00,0,0.68,On Time,
4448004569,49742,2024-01-10 02:13:00,2024-01-10 02:08:00,-5,1.77,On Time,
5951090793,35150,2024-04-20 19:26:00,2024-04-20 19:29:00,3,4.97,On Time,Traffic
7402491996,15459,2024-07-14 07:02:00,2024-07-14 07:04:00,2,1.19,On Time,Traffic
8532411923,82328,2024-07-16 19:12:00,2024-07-16 19:19:00,7,4.22,Slightly Delayed,Traffic
7130555385,48673,2024-01-16 14:55:00,2024-01-16 15:07:00,12,4.26,Slightly Delayed,Traffic
4338197132,9198,2024-10-11 07:23:00,2024-10-11 07:19:00,-4,4.4,On Time,
8044366071,31310,2023-04-30 14:14:00,2023-04-30 14:19:00,5,3.38,On Time,Traffic
4135251774,81045,2024-10-09 12:06:00,2024-10-09 12:05:00,-1,2.86,On Time,
6331483812,45259,2024-09-06 22:57:00,2024-09-06 23:06:00,9,0.54,Slightly Delayed,Traffic
6705171000,64847,2023-09-04 20:42:00,2023-09-04 20:42:00,0,4.31,On Time,
7850128898,29466,2024-06-28 07:48:00,2024-06-28 08:05:00,17,3.07,Significantly Delayed,Traffic
3602554049,77387,2023-07-28 15:16:00,2023-07-28 15:35:00,19,1.84,Significantly Delayed,Traffic
1070259187,61963,2023-06-09 11:18:00,2023-06-09 11:19:00,1,1.5,On Time,Traffic
8412338399,67313,2024-10-28 19:05:00,2024-10-28 19:11:00,6,2.1,Slightly Delayed,Traffic
1478022303,23035,2023-12-31 16:13:00,2023-12-31 16:08:00,-5,1.19,On Time,
2376108199,27586,2024-05-13 16:23:00,2024-05-13 16:27:00,4,4.27,On Time,Traffic
5243035202,1015,2024-10-20 00:49:00,2024-10-20 00:45:00,-4,2.6,On Time,
3687581971,63325,2024-10-05 14:15:00,2024-10-05 14:28:00,13,4.62,Slightly Delayed,Traffic
7008586055,67465,2023-05-24 05:23:00,2023-05-24 05:41:00,18,3.94,Significantly Delayed,Traffic
5142069216,60557,2024-02-25 15:21:00,2024-02-25 15:21:00,0,4.56,On Time,
4152441944,46535,2023-04-25 10:33:00,2023-04-25 10:32:00,-1,2.98,On Time,
5601670348,47213,2024-10-29 00:34:00,2024-10-29 00:45:00,11,4.64,Slightly Delayed,Traffic
605105099,39281,2023-12-30 08:32:00,2023-12-30 08:30:00,-2,2.32,On Time,
4054936140,5888,2024-04-19 08:19:00,2024-04-19 08:24:00,5,4.95,On Time,Traffic
8741892156,10769,2023-11-15 05:02:00,2023-11-15 05:12:00,10,1.27,Slightly Delayed,Traffic
9143640828,902,2023-07-18 13:25:00,2023-07-18 13:33:00,8,0.83,Slightly Delayed,Traffic
6900876252,80644,2024-02-21 17:10:00,2024-02-21 17:05:00,-5,0.55,On Time,
9801174908,33767,2024-04-27 11:59:00,2024-04-27 12:07:00,8,2.38,Slightly Delayed,Traffic
551343632,89726,2024-02-20 20:04:00,2024-02-20 20:06:00,2,0.79,On Time,Traffic
7961173808,3302,2023-06-05 00:42:00,2023-06-05 00:37:00,-5,0.58,On Time,
328909145,32899,2024-09-26 16:53:00,2024-09-26 16:57:00,4,1.52,On Time,Traffic
5551173528,16125,2024-11-03 06:17:00,2024-11-03 06:21:00,4,1.24,On Time,Traffic
4461788759,90986,2024-04-23 20:56:00,2024-04-23 21:01:00,5,3.67,On Time,Traffic
7256212429,87815,2024-03-16 22:15:00,2024-03-16 22:15:00,0,1.74,On Time,
9104077642,20446,2024-10-24 13:36:00,2024-10-24 13:35:00,-1,2.5,On Time,
2914056235,86053,2024-01-02 13:10:00,2024-01-02 13:10:00,0,2.9,On Time,
9127632807,72143,2023-05-30 13:25:00,2023-05-30 13:30:00,5,0.77,On Time,Traffic
6070154414,72709,2023-06-19 19:24:00,2023-06-19 19:29:00,5,1.12,On Time,Traffic
2318969828,37500,2023-03-26 20:22:00,2023-03-26 20:19:00,-3,1.54,On Time,
3813047994,90983,2023-12-20 00:11:00,2023-12-20 00:07:00,-4,4.11,On Time,
1416102774,99752,2024-04-27 16:46:00,2024-04-27 16:59:00,13,3.89,Slightly Delayed,Traffic
8086834412,90596,2024-03-08 19:36:00,2024-03-08 19:34:00,-2,2.96,On Time,
6193826826,81908,2023-08-05 01:25:00,2023-08-05 01:28:00,3,4.12,On Time,Traffic
8444509148,85993,2024-02-21 22:45:00,2024-02-21 22:46:00,1,2.07,On Time,Traffic
42332130,54725,2024-10-17 17:18:00,2024-10-17 17:15:00,-3,4.62,On Time,
6009342120,11837,2024-03-02 09:13:00,2024-03-02 09:20:00,7,2.55,Slightly Delayed,Traffic
4818516411,14473,2023-10-09 12:27:00,2023-10-09 12:24:00,-3,0.77,On Time,
1039229544,89340,2024-08-10 17:14:00,2024-08-10 17:10:00,-4,4.0,On Time,
1515943657,65345,2023-09-07 18:40:00,2023-09-07 18:44:00,4,2.85,On Time,Traffic
9183547951,76728,2024-01-20 20:10:00,2024-01-20 20:09:00,-1,3.84,On Time,
8478376092,68285,2023-04-17 02:17:00,2023-04-17 02:18:00,1,4.44,On Time,Traffic
1454073903,31737,2023-09-16 09:09:00,2023-09-16 09:16:00,7,1.07,Slightly Delayed,Traffic
2855402284,28578,2023-07-30 01:02:00,2023-07-30 01:05:00,3,1.43,On Time,Traffic
7245730533,51934,2024-05-26 08:09:00,2024-05-26 08:22:00,13,3.72,Slightly Delayed,Traffic
2272892659,68804,2023-07-26 10:59:00,2023-07-26 11:10:00,11,3.17,Slightly Delayed,Traffic
9087377568,37895,2024-02-21 02:34:00,2024-02-21 02:33:00,-1,0.61,On Time,
8443685057,52458,2023-07-02 01:57:00,2023-07-02 01:59:00,2,4.12,On Time,Traffic
1590988730,33843,2023-12-21 22:41:00,2023-12-21 22:41:00,0,1.82,On Time,
7357811417,7496,2024-09-29 09:54:00,2024-09-29 09:53:00,-1,2.74,On Time,
394951937,34174,2024-04-24 18:12:00,2024-04-24 18:17:00,5,2.64,On Time,Traffic
3967445448,61413,2023-11-02 15:08:00,2023-11-02 15:07:00,-1,1.0,On Time,
6101022928,8083,2024-10-02 18:26:00,2024-10-02 18:31:00,5,2.35,On Time,Traffic
6322372546,8035,2024-02-19 10:16:00,2024-02-19 10:35:00,19,3.99,Significantly Delayed,Traffic
9778782281,10170,2023-04-14 21:54:00,2023-04-14 22:07:00,13,1.54,Slightly Delayed,Traffic
3867563962,7531,2023-12-24 17:39:00,2023-12-24 17:34:00,-5,1.13,On Time,
9277710098,71248,2023-04-02 16:48:00,2023-04-02 16:58:00,10,1.62,Slightly Delayed,Traffic
7669322773,58926,2023-08-29 13:20:00,2023-08-29 13:22:00,2,4.08,On Time,Traffic
3917427529,26537,2024-10-12 12:18:00,2024-10-12 12:33:00,15,3.25,Slightly Delayed,Traffic
1934158144,30587,2024-04-02 17:23:00,2024-04-02 17:28:00,5,2.0,On Time,Traffic
3157338466,92146,2023-08-24 16:16:00,2023-08-24 16:11:00,-5,0.71,On Time,
9640662474,20774,2024-04-09 14:27:00,2024-04-09 14:38:00,11,3.54,Slightly Delayed,Traffic
2356272189,68709,2024-04-09 02:20:00,2024-04-09 02:21:00,1,1.61,On Time,Traffic
1380510406,52711,2024-07-27 20:31:00,2024-07-27 20:35:00,4,0.78,On Time,Traffic
8008377895,43415,2023-06-26 13:29:00,2023-06-26 13:58:00,29,4.97,Significantly Delayed,Traffic
3680678403,7068,2023-03-31 00:33:00,2023-03-31 00:34:00,1,1.06,On Time,Traffic
2847236502,97878,2024-07-16 11:07:00,2024-07-16 11:10:00,3,4.81,On Time,Traffic
5212392063,31900,2024-06-17 03:00:00,2024-06-17 02:58:00,-2,3.59,On Time,
3804024939,17974,2024-01-27 21:31:00,2024-01-27 21:32:00,1,3.59,On Time,Traffic
5395870775,66722,2024-08-01 19:33:00,2024-08-01 19:29:00,-4,4.3,On Time,
511736499,49116,2024-10-24 21:33:00,2024-10-24 21:38:00,5,1.88,On Time,Traffic
2895886759,67136,2023-09-07 22:39:00,2023-09-07 22:45:00,6,2.56,Slightly Delayed,Traffic
6638513435,33099,2024-08-04 13:21:00,2024-08-04 13:18:00,-3,2.01,On Time,
4168083780,55172,2024-06-09 04:48:00,2024-06-09 04:49:00,1,1.79,On Time,Traffic
2501516144,56299,2024-10-01 09:25:00,2024-10-01 09:23:00,-2,3.25,On Time,
7141387557,73154,2023-08-18 21:32:00,2023-08-18 21:30:00,-2,1.86,On Time,
2747350024,13307,2024-08-16 13:31:00,2024-08-16 13:30:00,-1,4.75,On Time,
9503407492,40500,2023-08-25 22:56:00,2023-08-25 23:14:00,18,4.98,Significantly Delayed,Traffic
4845607487,84614,2023-03-17 19:02:00,2023-03-17 19:05:00,3,3.65,On Time,Traffic
2051769691,58157,2023-09-06 16:38:00,2023-09-06 16:33:00,-5,0.58,On Time,
1092990139,53064,2024-10-01 01:33:00,2024-10-01 01:37:00,4,4.37,On Time,Traffic
5527612319,48508,2024-09-12 00:12:00,2024-09-12 00:12:00,0,1.13,On Time,
8852367079,5117,2024-04-07 05:25:00,2024-04-07 05:27:00,2,1.95,On Time,Traffic
1666202264,32884,2023-05-07 10:39:00,2023-05-07 10:45:00,6,1.93,Slightly Delayed,Traffic
8606484804,49631,2024-06-18 15:37:00,2024-06-18 15:43:00,6,4.72,Slightly Delayed,Traffic
8905341102,5762,2024-02-08 04:28:00,2024-02-08 04:27:00,-1,4.88,On Time,
5418735913,92033,2024-07-11 11:56:00,2024-07-11 11:54:00,-2,3.74,On Time,
970377475,2460,2024-09-03 22:57:00,2024-09-03 22:56:00,-1,3.62,On Time,
7320527109,76831,2024-01-18 12:58:00,2024-01-18 12:57:00,-1,1.77,On Time,
5120698,48582,2023-06-09 12:25:00,2023-06-09 12:40:00,15,4.82,Slightly Delayed,Traffic
3812396179,54016,2023-07-22 08:46:00,2023-07-22 08:41:00,-5,4.05,On Time,
8178951021,80840,2024-03-24 19:08:00,2024-03-24 19:26:00,18,2.67,Significantly Delayed,Traffic
2479115586,6845,2024-03-14 18:51:00,2024-03-14 18:55:00,4,2.28,On Time,Traffic
6239453389,63625,2023-10-08 01:30:00,2023-10-08 01:26:00,-4,4.5,On Time,
3136508414,94346,2024-07-22 15:33:00,2024-07-22 15:30:00,-3,4.05,On Time,
5521273487,98929,2024-05-18 15:16:00,2024-05-18 15:42:00,26,1.94,Significantly Delayed,Traffic
5445047872,66,2023-10-17 05:49:00,2023-10-17 05:54:00,5,1.85,On Time,Traffic
3678525130,82096,2023-03-20 18:33:00,2023-03-20 18:35:00,2,4.74,On Time,Traffic
9328056960,99744,2024-08-14 06:36:00,2024-08-14 06:43:00,7,2.58,Slightly Delayed,Traffic
2109203997,72612,2024-05-04 18:35:00,2024-05-04 18:47:00,12,3.92,Slightly Delayed,Traffic
556665455,18521,2024-02-08 01:22:00,2024-02-08 01:49:00,27,2.43,Significantly Delayed,Traffic
6573705785,13849,2023-11-23 12:49:00,2023-11-23 12:45:00,-4,4.68,On Time,
2609502403,70771,2024-10-31 18:35:00,2024-10-31 18:37:00,2,0.9,On Time,Traffic
1463293930,55394,2024-06-06 14:41:00,2024-06-06 14:36:00,-5,0.57,On Time,
8132887999,7931,2024-02-25 16:24:00,2024-02-25 16:35:00,11,3.77,Slightly Delayed,Traffic
7178789018,53062,2023-09-12 09:09:00,2023-09-12 09:06:00,-3,3.9,On Time,
2295700159,61371,2024-03-11 12:48:00,2024-03-11 12:55:00,7,1.35,Slightly Delayed,Traffic
9277089038,75267,2023-04-15 20:21:00,2023-04-15 20:29:00,8,4.2,Slightly Delayed,Traffic
145057465,2353,2024-11-02 09:09:00,2024-11-02 09:04:00,-5,1.62,On Time,
9452353274,4535,2024-10-10 19:37:00,2024-10-10 19:38:00,1,4.42,On Time,Traffic
5434328922,57029,2024-02-08 07:46:00,2024-02-08 07:44:00,-2,0.77,On Time,
3327051807,26018,2023-10-02 17:06:00,2023-10-02 17:09:00,3,0.96,On Time,Traffic
1461604569,49871,2024-04-26 02:18:00,2024-04-26 02:17:00,-1,3.85,On Time,
606518084,96049,2023-10-28 16:21:00,2023-10-28 16:21:00,0,4.31,On Time,
7637625389,47591,2023-10-15 20:38:00,2023-10-15 20:43:00,5,1.57,On Time,Traffic
7311621328,62428,2024-04-07 02:48:00,2024-04-07 03:18:00,30,0.52,Significantly Delayed,Traffic
8790217194,60118,2024-03-25 01:39:00,2024-03-25 01:52:00,13,1.76,Slightly Delayed,Traffic
1772445313,87117,2023-07-21 00:41:00,2023-07-21 00:44:00,3,1.4,On Time,Traffic
159394992,28600,2024-08-06 06:59:00,2024-08-06 07:00:00,1,2.13,On Time,Traffic
7992910755,85359,2023-07-12 09:26:00,2023-07-12 09:54:00,28,1.99,Significantly Delayed,Traffic
1786931285,76004,2023-06-29 04:59:00,2023-06-29 04:55:00,-4,3.08,On Time,
2225520858,13646,2023-11-22 13:18:00,2023-11-22 13:16:00,-2,3.21,On Time,
5635738740,49965,2023-09-28 14:45:00,2023-09-28 14:45:00,0,0.82,On Time,
2230824358,47833,2023-05-24 15:39:00,2023-05-24 15:53:00,14,1.33,Slightly Delayed,Traffic
9217211301,89404,2023-06-15 10:35:00,2023-06-15 10:32:00,-3,1.26,On Time,
4501870609,42567,2024-07-10 08:28:00,2024-07-10 08:33:00,5,2.15,On Time,Traffic
838401679,83793,2023-07-23 07:40:00,2023-07-23 07:55:00,15,3.0,Slightly Delayed,Traffic
9587315528,92673,2024-08-07 00:21:00,2024-08-07 00:26:00,5,1.12,On Time,Traffic
3122936945,65301,2023-05-06 23:26:00,2023-05-06 23:25:00,-1,0.97,On Time,
6093390755,60889,2023-11-24 13:36:00,2023-11-24 13:39:00,3,1.17,On Time,Traffic
2032956677,17988,2024-05-02 21:43:00,2024-05-02 21:50:00,7,3.45,Slightly Delayed,Traffic
1488430001,40079,2024-08-04 15:26:00,2024-08-04 15:40:00,14,3.83,Slightly Delayed,Traffic
615391848,2990,2024-09-12 21:57:00,2024-09-12 21:53:00,-4,3.51,On Time,
8686093533,5503,2024-02-06 06:08:00,2024-02-06 06:04:00,-4,4.08,On Time,
7038758506,88037,2023-05-08 06:34:00,2023-05-08 06:39:00,5,3.71,On Time,Traffic
2385966456,8862,2023-08-22 08:04:00,2023-08-22 08:11:00,7,3.99,Slightly Delayed,Traffic
259622674,43788,2023-05-05 00:47:00,2023-05-05 00:52:00,5,4.25,On Time,Traffic
2580381935,19165,2024-05-05 10:03:00,2024-05-05 10:03:00,0,0.56,On Time,
5035471587,221,2024-01-05 02:16:00,2024-01-05 02:17:00,1,3.86,On Time,Traffic
9421270813,26657,2024-04-22 06:18:00,2024-04-22 06:23:00,5,4.69,On Time,Traffic
1831516625,25932,2024-03-29 20:21:00,2024-03-29 20:28:00,7,4.68,Slightly Delayed,Traffic
1918841793,10305,2024-06-17 21:18:00,2024-06-17 21:14:00,-4,2.34,On Time,
1757159071,38383,2024-03-13 10:13:00,2024-03-13 10:21:00,8,1.28,Slightly Delayed,Traffic
7589464630,17706,2024-07-12 13:30:00,2024-07-12 13:39:00,9,4.41,Slightly Delayed,Traffic
1577085460,52709,2023-09-22 10:11:00,2023-09-22 10:08:00,-3,2.54,On Time,
2279018877,88797,2024-06-10 14:43:00,2024-06-10 14:57:00,14,3.4,Slightly Delayed,Traffic
7431412128,77224,2023-05-29 04:19:00,2023-05-29 04:22:00,3,2.93,On Time,Traffic
8781520615,42606,2024-04-14 08:26:00,2024-04-14 08:27:00,1,1.71,On Time,Traffic
1276192882,15637,2024-01-08 07:45:00,2024-01-08 07:42:00,-3,4.08,On Time,
4065794921,43280,2024-03-21 11:25:00,2024-03-21 11:50:00,25,2.02,Significantly Delayed,Traffic
1690800946,16850,2023-03-29 14:57:00,2023-03-29 14:59:00,2,0.73,On Time,Traffic
877883470,55423,2023-06-07 13:50:00,2023-06-07 13:58:00,8,1.93,Slightly Delayed,Traffic
7322044533,92064,2023-10-13 23:54:00,2023-10-14 00:06:00,12,4.98,Slightly Delayed,Traffic
5243163885,12230,2023-05-19 13:45:00,2023-05-19 13:48:00,3,2.88,On Time,Traffic
4360255357,68222,2023-05-14 08:13:00,2023-05-14 08:21:00,8,3.72,Slightly Delayed,Traffic
9623306038,56254,2023-11-10 05:43:00,2023-11-10 05:42:00,-1,3.54,On Time,
6282385286,9399,2023-10-28 07:01:00,2023-10-28 07:05:00,4,2.21,On Time,Traffic
1001900652,85241,2024-09-08 20:19:00,2024-09-08 20:32:00,13,0.53,Slightly Delayed,Traffic
5161988291,53927,2024-07-01 01:10:00,2024-07-01 01:05:00,-5,4.28,On Time,
